audio_path,duration,voiced_ratio,voiced_frames,f0_range,rms,keep,reason
data/self/1-3-2/speaker01_ni3_02.wav,2.375875,0.173333,13,4.000000,0.029894,0,duration_too_long
data/self/1-3-2/speaker01_wo3_02.wav,2.375875,0.200000,15,4.000000,0.046242,0,duration_too_long
data/self/1-3-2/speaker01_zou3_02.wav,2.375875,0.160000,12,4.000000,0.043604,0,duration_too_long
data/self/1-3-3/speaker01_ma3_03.wav,1.565813,0.510204,25,4.000000,0.043381,1,ok
data/self/1-3-3/speaker01_mi3_03.wav,1.565813,0.510204,25,4.000000,0.038604,1,ok
data/self/1-3-3/speaker01_shou3_03.wav,1.565813,0.244898,12,4.000000,0.054289,0,low_voiced_ratio
data/self/1-3-3/speaker01_kou3_03.wav,1.565813,0.244898,12,4.000000,0.055737,0,low_voiced_ratio
data/self/1-3-3/speaker01_shui3_03.wav,1.565813,0.244898,12,4.000000,0.046240,0,low_voiced_ratio
data/self/1-3-3/speaker01_huo3_03.wav,1.565813,0.265306,13,4.000000,0.064321,0,low_voiced_ratio
data/self/1-3-3/speaker01_gou3_03.wav,1.565813,0.285714,14,4.000000,0.058674,0,low_voiced_ratio
data/self/1-3-3/speaker01_niao3_03.wav,1.565813,0.632653,31,4.000000,0.054989,1,ok
data/self/1-3-3/speaker01_yu3_03.wav,1.565813,0.306122,15,4.000000,0.045185,0,low_voiced_ratio
data/self/1-3-3/speaker01_cao3_03.wav,1.565813,0.224490,11,4.000000,0.062967,0,low_voiced_ratio
data/self/1-3-3/speaker01_zhi3_03.wav,1.565813,0.510204,25,4.000000,0.049149,1,ok
data/self/1-3-3/speaker01_bi3_03.wav,1.565813,0.265306,13,4.000000,0.042505,0,low_voiced_ratio
data/self/1-3-3/speaker01_jiao3_03.wav,1.565813,0.551020,27,4.000000,0.062879,1,ok
data/self/1-3-3/speaker01_lian3_03.wav,1.565813,0.755102,37,4.000000,0.041434,1,ok
data/self/1-3-3/speaker01_yan3_03.wav,1.565813,0.530612,26,4.000000,0.042289,1,ok
data/self/1-3-3/speaker01_er3_03.wav,1.565813,0.448980,22,4.000000,0.039172,1,ok
data/self/1-3-3/speaker01_san3_03.wav,1.565813,0.244898,12,4.000000,0.044926,0,low_voiced_ratio
data/self/1-3-3/speaker01_hai3_03.wav,1.565813,0.163265,8,4.000000,0.042007,0,low_voiced_ratio
data/self/1-3-3/speaker01_hao3_03.wav,1.565813,0.163265,8,4.000000,0.055010,0,low_voiced_ratio
data/self/1-3-3/speaker01_xiao3_03.wav,1.565813,0.183673,9,4.000000,0.054278,0,low_voiced_ratio
data/self/1-3-3/speaker01_lao3_03.wav,1.565813,0.632653,31,4.000000,0.060669,1,ok
data/self/1-3-3/speaker01_leng3_03.wav,1.565813,0.530612,26,4.000000,0.052090,1,ok
data/self/1-3-3/speaker01_duan3_03.wav,1.565813,0.653061,32,4.000000,0.047728,1,ok
data/self/1-3-3/speaker01_zao3_03.wav,1.565813,0.693878,34,4.000000,0.060255,1,ok
data/self/1-3-3/speaker01_wan3_03.wav,1.565813,0.244898,12,4.000000,0.045811,0,low_voiced_ratio
data/self/1-3-3/speaker01_bei3_03.wav,1.565813,0.612245,30,4.000000,0.043060,1,ok
data/self/1-3-3/speaker01_ben3_03.wav,1.565750,0.734694,36,4.000000,0.044964,1,ok
data/self/1-3-3/speaker01_ni3_03.wav,1.565750,0.285714,14,4.000000,0.037669,0,low_voiced_ratio
data/self/1-3-3/speaker01_wo3_03.wav,1.565750,0.428571,21,4.000000,0.060569,1,ok
data/self/1-3-3/speaker01_zou3_03.wav,1.565750,0.244898,12,4.000000,0.056431,0,low_voiced_ratio
data/self/1-4-1/speaker01_ma4_01.wav,1.558312,0.183673,9,4.000000,0.067669,0,low_voiced_ratio
data/self/1-4-1/speaker01_da4_01.wav,1.558312,0.204082,10,4.000000,0.070014,0,low_voiced_ratio
data/self/1-4-1/speaker01_yue4_01.wav,1.558312,0.183673,9,4.000000,0.088773,0,low_voiced_ratio
data/self/1-4-1/speaker01_ri4_01.wav,1.558312,0.224490,11,4.000000,0.067988,0,low_voiced_ratio
data/self/1-4-1/speaker01_dian4_01.wav,1.558312,0.204082,10,4.000000,0.076332,0,low_voiced_ratio
data/self/1-4-1/speaker01_lu4_01.wav,1.558312,0.224490,11,4.000000,0.082422,0,low_voiced_ratio
data/self/1-4-1/speaker01_shu4_01.wav,1.558312,0.183673,9,4.000000,0.070821,0,low_voiced_ratio
data/self/1-4-1/speaker01_cai4_01.wav,1.558312,0.000000,0,0.000000,0.057208,0,low_voiced_ratio
data/self/1-4-1/speaker01_fan4_01.wav,1.558312,0.183673,9,4.000000,0.065768,0,low_voiced_ratio
data/self/1-4-1/speaker01_rou4_01.wav,1.558312,0.551020,27,4.000000,0.078515,1,ok
data/self/1-4-1/speaker01_hua4_01.wav,1.558312,0.142857,7,4.000000,0.074726,0,low_voiced_ratio
data/self/1-4-1/speaker01_mao4_01.wav,1.558312,0.224490,11,4.000000,0.078469,0,low_voiced_ratio
data/self/1-4-1/speaker01_xiao4_01.wav,1.558312,0.204082,10,4.000000,0.090499,0,low_voiced_ratio
data/self/1-4-1/speaker01_tiao4_01.wav,1.558250,0.204082,10,4.000000,0.096019,0,low_voiced_ratio
data/self/1-4-1/speaker01_zuo4_01.wav,1.558250,0.142857,7,4.000000,0.082102,0,low_voiced_ratio
data/self/1-4-1/speaker01_you4_01.wav,1.558250,0.244898,12,4.000000,0.084398,0,low_voiced_ratio
data/self/1-4-1/speaker01_hou4_01.wav,1.558250,0.204082,10,4.000000,0.066458,0,low_voiced_ratio
data/self/1-4-1/speaker01_shang4_01.wav,1.558250,0.183673,9,4.000000,0.072806,0,low_voiced_ratio
data/self/1-4-1/speaker01_xia4_01.wav,1.558250,0.102041,5,4.000000,0.083676,0,low_voiced_ratio
data/self/1-4-1/speaker01_kuai4_01.wav,1.558250,0.000000,0,0.000000,0.055046,0,low_voiced_ratio
data/self/1-4-1/speaker01_man4_01.wav,1.558250,0.244898,12,4.000000,0.069896,0,low_voiced_ratio
data/self/1-4-1/speaker01_re4_01.wav,1.558250,0.224490,11,4.000000,0.079570,0,low_voiced_ratio
data/self/1-4-1/speaker01_lv4_01.wav,1.558250,0.265306,13,4.000000,0.091889,0,low_voiced_ratio
data/self/1-4-1/speaker01_liang4_01.wav,1.558250,0.244898,12,4.000000,0.078997,0,low_voiced_ratio
data/self/1-4-1/speaker01_bing4_01.wav,1.558250,0.244898,12,4.000000,0.098543,0,low_voiced_ratio
data/self/1-4-1/speaker01_ke4_01.wav,1.558250,0.204082,10,4.000000,0.071091,0,low_voiced_ratio
data/self/1-4-1/speaker01_pian4_01.wav,1.558250,0.204082,10,4.000000,0.064080,0,low_voiced_ratio
data/self/1-4-1/speaker01_xin4_01.wav,1.558250,0.183673,9,4.000000,0.058017,0,low_voiced_ratio
data/self/1-4-1/speaker01_song4_01.wav,1.558250,0.204082,10,4.000000,0.064040,0,low_voiced_ratio
data/self/1-4-1/speaker01_zhan4_01.wav,1.558250,0.224490,11,4.000000,0.069526,0,low_voiced_ratio
data/self/1-4-2/speaker01_ma4_02.wav,2.961438,0.096774,9,4.000000,0.051578,0,duration_too_long
data/self/1-4-2/speaker01_da4_02.wav,2.961438,0.419355,39,4.000000,0.052699,0,duration_too_long
data/self/1-4-2/speaker01_yue4_02.wav,2.961438,0.107527,10,4.000000,0.071516,0,duration_too_long
data/self/1-4-2/speaker01_ri4_02.wav,2.961438,0.204301,19,4.000000,0.052580,0,duration_too_long
data/self/1-4-2/speaker01_dian4_02.wav,2.961438,0.129032,12,4.000000,0.058032,0,duration_too_long
data/self/1-4-2/speaker01_lu4_02.wav,2.961438,0.139785,13,4.000000,0.065691,0,duration_too_long
data/self/1-4-2/speaker01_shu4_02.wav,2.961438,0.387097,36,4.000000,0.056457,0,duration_too_long
data/self/1-4-2/speaker01_cai4_02.wav,2.961438,0.000000,0,0.000000,0.042869,0,duration_too_long
data/self/1-4-2/speaker01_fan4_02.wav,2.961375,0.064516,6,4.000000,0.051134,0,duration_too_long
data/self/1-4-2/speaker01_rou4_02.wav,2.961375,0.129032,12,4.000000,0.060759,0,duration_too_long
data/self/1-4-2/speaker01_hua4_02.wav,2.961375,0.096774,9,4.000000,0.055711,0,duration_too_long
data/self/1-4-2/speaker01_mao4_02.wav,2.961375,0.462366,43,4.000000,0.059834,0,duration_too_long
data/self/1-4-2/speaker01_xiao4_02.wav,2.961375,0.118280,11,4.000000,0.068989,0,duration_too_long
data/self/1-4-2/speaker01_tiao4_02.wav,2.961375,0.408602,38,4.000000,0.072575,0,duration_too_long
data/self/1-4-2/speaker01_zuo4_02.wav,2.961375,0.096774,9,4.000000,0.062391,0,duration_too_long
data/self/1-4-2/speaker01_you4_02.wav,2.961375,0.387097,36,4.000000,0.069041,0,duration_too_long
data/self/1-4-2/speaker01_hou4_02.wav,2.961375,0.118280,11,4.000000,0.049558,0,duration_too_long
data/self/1-4-2/speaker01_shang4_02.wav,2.961375,0.354839,33,4.000000,0.057884,0,duration_too_long
data/self/1-4-2/speaker01_xia4_02.wav,2.961375,0.107527,10,4.000000,0.062893,0,duration_too_long
data/self/1-4-2/speaker01_kuai4_02.wav,2.961375,0.096774,9,4.000000,0.041880,0,duration_too_long
data/self/1-4-2/speaker01_man4_02.wav,2.961375,0.612903,57,4.000000,0.053905,0,duration_too_long
data/self/1-4-2/speaker01_re4_02.wav,2.961375,0.236559,22,4.000000,0.062922,0,duration_too_long
data/self/1-4-2/speaker01_lv4_02.wav,2.961375,0.225806,21,4.000000,0.071012,0,duration_too_long
data/self/1-4-2/speaker01_liang4_02.wav,2.961375,0.483871,45,4.000000,0.061709,0,duration_too_long
data/self/1-4-2/speaker01_bing4_02.wav,2.961375,0.129032,12,4.000000,0.076328,0,duration_too_long
data/self/1-4-2/speaker01_ke4_02.wav,2.961375,0.075269,7,4.000000,0.055196,0,duration_too_long
data/self/1-4-2/speaker01_pian4_02.wav,2.961375,0.193548,18,4.000000,0.048261,0,duration_too_long
data/self/1-4-2/speaker01_xin4_02.wav,2.961375,0.419355,39,4.000000,0.043690,0,duration_too_long
data/self/1-4-2/speaker01_song4_02.wav,2.961375,0.118280,11,4.000000,0.048219,0,duration_too_long
data/self/1-4-2/speaker01_zhan4_02.wav,2.961375,0.666667,62,4.000000,0.055398,0,duration_too_long
data/self/1-4-3/speaker01_ma4_03.wav,1.402500,0.204545,9,4.000000,0.066872,0,low_voiced_ratio
data/self/1-4-3/speaker01_da4_03.wav,1.402500,0.227273,10,4.000000,0.069886,0,low_voiced_ratio
data/self/1-4-3/speaker01_yue4_03.wav,1.402500,0.204545,9,4.000000,0.092263,0,low_voiced_ratio
data/self/1-4-3/speaker01_ri4_03.wav,1.402500,0.227273,10,4.000000,0.068559,0,low_voiced_ratio
data/self/1-4-3/speaker01_dian4_03.wav,1.402500,0.250000,11,4.000000,0.078779,0,low_voiced_ratio
data/self/1-4-3/speaker01_lu4_03.wav,1.402500,0.250000,11,4.000000,0.085513,0,low_voiced_ratio
data/self/1-4-3/speaker01_shu4_03.wav,1.402500,0.181818,8,4.000000,0.072382,0,low_voiced_ratio
data/self/1-4-3/speaker01_cai4_03.wav,1.402500,0.000000,0,0.000000,0.058037,0,low_voiced_ratio
data/self/1-4-3/speaker01_fan4_03.wav,1.402500,0.159091,7,4.000000,0.068245,0,low_voiced_ratio
data/self/1-4-3/speaker01_rou4_03.wav,1.402500,0.250000,11,4.000000,0.079788,0,low_voiced_ratio
data/self/1-4-3/speaker01_hua4_03.wav,1.402500,0.159091,7,4.000000,0.074645,0,low_voiced_ratio
data/self/1-4-3/speaker01_mao4_03.wav,1.402500,0.227273,10,4.000000,0.079750,0,low_voiced_ratio
data/self/1-4-3/speaker01_xiao4_03.wav,1.402500,0.204545,9,4.000000,0.091016,0,low_voiced_ratio
data/self/1-4-3/speaker01_tiao4_03.wav,1.402500,0.250000,11,4.000000,0.095645,0,low_voiced_ratio
data/self/1-4-3/speaker01_zuo4_03.wav,1.402500,0.227273,10,4.000000,0.080821,0,low_voiced_ratio
data/self/1-4-3/speaker01_you4_03.wav,1.402500,0.227273,10,4.000000,0.087246,0,low_voiced_ratio
data/self/1-4-3/speaker01_hou4_03.wav,1.402500,0.000000,0,0.000000,0.066091,0,low_voiced_ratio
data/self/1-4-3/speaker01_shang4_03.wav,1.402500,0.181818,8,4.000000,0.075816,0,low_voiced_ratio
data/self/1-4-3/speaker01_xia4_03.wav,1.402438,0.113636,5,4.000000,0.082908,0,low_voiced_ratio
data/self/1-4-3/speaker01_kuai4_03.wav,1.402438,0.000000,0,0.000000,0.055964,0,low_voiced_ratio
data/self/1-4-3/speaker01_man4_03.wav,1.402438,0.272727,12,4.000000,0.070861,0,low_voiced_ratio
data/self/1-4-3/speaker01_re4_03.wav,1.402438,0.181818,8,4.000000,0.081214,0,low_voiced_ratio
data/self/1-4-3/speaker01_lv4_03.wav,1.402438,0.250000,11,4.000000,0.092771,0,low_voiced_ratio
data/self/1-4-3/speaker01_liang4_03.wav,1.402438,0.250000,11,4.000000,0.079937,0,low_voiced_ratio
data/self/1-4-3/speaker01_bing4_03.wav,1.402438,0.295455,13,4.000000,0.102976,0,low_voiced_ratio
data/self/1-4-3/speaker01_ke4_03.wav,1.402438,0.204545,9,4.000000,0.071265,0,low_voiced_ratio
data/self/1-4-3/speaker01_pian4_03.wav,1.402438,0.227273,10,4.000000,0.063874,0,low_voiced_ratio
data/self/1-4-3/speaker01_xin4_03.wav,1.402438,0.204545,9,4.000000,0.057710,0,low_voiced_ratio
data/self/1-4-3/speaker01_song4_03.wav,1.402438,0.204545,9,4.000000,0.064366,0,low_voiced_ratio
data/self/1-4-3/speaker01_zhan4_03.wav,1.402438,0.227273,10,4.000000,0.071516,0,low_voiced_ratio
data/self/2-1-1/speaker02_ma1_01.wav,2.409687,0.157895,12,4.000000,0.071213,0,duration_too_long
data/self/2-1-1/speaker02_ba1_01.wav,2.409687,0.144737,11,4.000000,0.053911,0,duration_too_long
data/self/2-1-1/speaker02_hua1_01.wav,2.409687,0.131579,10,4.000000,0.067324,0,duration_too_long
data/self/2-1-1/speaker02_shu1_01.wav,2.409687,0.144737,11,4.000000,0.058142,0,duration_too_long
data/self/2-1-1/speaker02_tian1_01.wav,2.409687,0.144737,11,4.000000,0.053273,0,duration_too_long
data/self/2-1-1/speaker02_jia1_01.wav,2.409687,0.131579,10,4.000000,0.057157,0,duration_too_long
data/self/2-1-1/speaker02_shan1_01.wav,2.409687,0.144737,11,4.000000,0.057053,0,duration_too_long
data/self/2-1-1/speaker02_che1_01.wav,2.409687,0.118421,9,4.000000,0.062219,0,duration_too_long
data/self/2-1-1/speaker02_fei1_01.wav,2.409687,0.144737,11,4.000000,0.053050,0,duration_too_long
data/self/2-1-1/speaker02_mao1_01.wav,2.409687,0.157895,12,4.000000,0.055686,0,duration_too_long
data/self/2-1-1/speaker02_ji1_01.wav,2.409687,0.157895,12,4.000000,0.062056,0,duration_too_long
data/self/2-1-1/speaker02_deng1_01.wav,2.409687,0.131579,10,4.000000,0.063158,0,duration_too_long
data/self/2-1-1/speaker02_feng1_01.wav,2.409687,0.157895,12,4.000000,0.047397,0,duration_too_long
data/self/2-1-1/speaker02_xing1_01.wav,2.409687,0.144737,11,4.000000,0.051724,0,duration_too_long
data/self/2-1-1/speaker02_yi1_01.wav,2.409687,0.144737,11,4.000000,0.047637,0,duration_too_long
data/self/2-1-1/speaker02_jiang1_01.wav,2.409687,0.144737,11,4.000000,0.058368,0,duration_too_long
data/self/2-1-1/speaker02_xin1_01.wav,2.409687,0.118421,9,4.000000,0.049491,0,duration_too_long
data/self/2-1-1/speaker02_qing1_01.wav,2.409687,0.131579,10,4.000000,0.056232,0,duration_too_long
data/self/2-1-1/speaker02_gao1_01.wav,2.409687,0.118421,9,4.000000,0.059614,0,duration_too_long
data/self/2-1-1/speaker02_kai1_01.wav,2.409687,0.118421,9,4.000000,0.052052,0,duration_too_long
data/self/2-1-1/speaker02_chi1_01.wav,2.409687,0.131579,10,4.000000,0.064404,0,duration_too_long
data/self/2-1-1/speaker02_he1_01.wav,2.409687,0.118421,9,4.000000,0.049590,0,duration_too_long
data/self/2-1-1/speaker02_ge1_01.wav,2.409687,0.157895,12,4.000000,0.055071,0,duration_too_long
data/self/2-1-1/speaker02_ku1_01.wav,2.409687,0.197368,15,4.000000,0.039876,0,duration_too_long
data/self/2-1-1/speaker02_di1_01.wav,2.409687,0.144737,11,4.000000,0.068209,0,duration_too_long
data/self/2-1-1/speaker02_dong1_01.wav,2.409687,0.144737,11,4.000000,0.059611,0,duration_too_long
data/self/2-1-1/speaker02_xi1_01.wav,2.409687,0.118421,9,4.000000,0.038790,0,duration_too_long
data/self/2-1-1/speaker02_sheng1_01.wav,2.409687,0.118421,9,4.000000,0.062557,0,duration_too_long
data/self/2-1-1/speaker02_guang1_01.wav,2.409687,0.144737,11,4.000000,0.065824,0,duration_too_long
data/self/2-1-1/speaker02_kong1_01.wav,2.409625,0.144737,11,4.000000,0.044449,0,duration_too_long
data/self/2-1-2/speaker02_ma1_02.wav,2.833063,0.561798,50,4.000000,0.070269,0,duration_too_long
data/self/2-1-2/speaker02_ba1_02.wav,2.833063,0.134831,12,4.000000,0.051818,0,duration_too_long
data/self/2-1-2/speaker02_hua1_02.wav,2.833063,0.516854,46,4.000000,0.066437,0,duration_too_long
data/self/2-1-2/speaker02_shu1_02.wav,2.833063,0.280899,25,4.000000,0.057834,0,duration_too_long
data/self/2-1-2/speaker02_tian1_02.wav,2.833063,0.157303,14,4.000000,0.052890,0,duration_too_long
data/self/2-1-2/speaker02_jia1_02.wav,2.833063,0.382022,34,4.000000,0.056962,0,duration_too_long
data/self/2-1-2/speaker02_shan1_02.wav,2.833063,0.314607,28,4.000000,0.057407,0,duration_too_long
data/self/2-1-2/speaker02_che1_02.wav,2.833063,0.235955,21,4.000000,0.062087,0,duration_too_long
data/self/2-1-2/speaker02_fei1_02.wav,2.833063,0.460674,41,4.000000,0.052853,0,duration_too_long
data/self/2-1-2/speaker02_mao1_02.wav,2.833063,0.505618,45,4.000000,0.055581,0,duration_too_long
data/self/2-1-2/speaker02_ji1_02.wav,2.833063,0.314607,28,4.000000,0.061568,0,duration_too_long
data/self/2-1-2/speaker02_deng1_02.wav,2.833063,0.224719,20,4.000000,0.063677,0,duration_too_long
data/self/2-1-2/speaker02_feng1_02.wav,2.833063,0.460674,41,4.000000,0.046840,0,duration_too_long
data/self/2-1-2/speaker02_xing1_02.wav,2.833000,0.146067,13,4.000000,0.050673,0,duration_too_long
data/self/2-1-2/speaker02_yi1_02.wav,2.833000,0.460674,41,4.000000,0.047832,0,duration_too_long
data/self/2-1-2/speaker02_jiang1_02.wav,2.833000,0.359551,32,4.000000,0.055191,0,duration_too_long
data/self/2-1-2/speaker02_xin1_02.wav,2.833000,0.213483,19,4.000000,0.048807,0,duration_too_long
data/self/2-1-2/speaker02_qing1_02.wav,2.833000,0.516854,46,4.000000,0.055986,0,duration_too_long
data/self/2-1-2/speaker02_gao1_02.wav,2.833000,0.112360,10,4.000000,0.059261,0,duration_too_long
data/self/2-1-2/speaker02_kai1_02.wav,2.833000,0.213483,19,4.000000,0.050287,0,duration_too_long
data/self/2-1-2/speaker02_chi1_02.wav,2.833000,0.325843,29,4.000000,0.067291,0,duration_too_long
data/self/2-1-2/speaker02_he1_02.wav,2.833000,0.101124,9,4.000000,0.047637,0,duration_too_long
data/self/2-1-2/speaker02_ge1_02.wav,2.833000,0.494382,44,4.000000,0.054536,0,duration_too_long
data/self/2-1-2/speaker02_ku1_02.wav,2.833000,0.235955,21,4.000000,0.038691,0,duration_too_long
data/self/2-1-2/speaker02_di1_02.wav,2.833000,0.213483,19,4.000000,0.068486,0,duration_too_long
data/self/2-1-2/speaker02_dong1_02.wav,2.833000,0.337079,30,4.000000,0.059406,0,duration_too_long
data/self/2-1-2/speaker02_xi1_02.wav,2.833000,0.494382,44,4.000000,0.039143,0,duration_too_long
data/self/2-1-2/speaker02_sheng1_02.wav,2.833000,0.359551,32,4.000000,0.062348,0,duration_too_long
data/self/2-1-2/speaker02_guang1_02.wav,2.833000,0.247191,22,4.000000,0.064676,0,duration_too_long
data/self/2-1-2/speaker02_kong1_02.wav,2.833000,0.258427,23,4.000000,0.044129,0,duration_too_long
data/self/2-1-3/speaker02_ma1_03.wav,1.686687,0.301887,16,4.000000,0.091052,0,low_voiced_ratio
data/self/2-1-3/speaker02_ba1_03.wav,1.686687,0.188679,10,4.000000,0.067147,0,low_voiced_ratio
data/self/2-1-3/speaker02_hua1_03.wav,1.686687,0.490566,26,4.000000,0.086641,1,ok
data/self/2-1-3/speaker02_shu1_03.wav,1.686687,0.226415,12,4.000000,0.075312,0,low_voiced_ratio
data/self/2-1-3/speaker02_tian1_03.wav,1.686687,0.226415,12,4.000000,0.066813,0,low_voiced_ratio
data/self/2-1-3/speaker02_jia1_03.wav,1.686687,0.566038,30,4.000000,0.074018,1,ok
data/self/2-1-3/speaker02_shan1_03.wav,1.686687,0.735849,39,4.000000,0.073599,1,ok
data/self/2-1-3/speaker02_che1_03.wav,1.686687,0.207547,11,4.000000,0.080693,0,low_voiced_ratio
data/self/2-1-3/speaker02_fei1_03.wav,1.686687,0.509434,27,4.000000,0.069787,1,ok
data/self/2-1-3/speaker02_mao1_03.wav,1.686687,0.264151,14,4.000000,0.071820,0,low_voiced_ratio
data/self/2-1-3/speaker02_ji1_03.wav,1.686687,0.433962,23,4.000000,0.080671,1,ok
data/self/2-1-3/speaker02_deng1_03.wav,1.686687,0.415094,22,4.000000,0.082481,1,ok
data/self/2-1-3/speaker02_feng1_03.wav,1.686687,0.547170,29,4.000000,0.061437,1,ok
data/self/2-1-3/speaker02_xing1_03.wav,1.686687,0.433962,23,4.000000,0.067570,1,ok
data/self/2-1-3/speaker02_yi1_03.wav,1.686687,0.471698,25,4.000000,0.062142,1,ok
data/self/2-1-3/speaker02_jiang1_03.wav,1.686687,0.735849,39,4.000000,0.072706,1,ok
data/self/2-1-3/speaker02_xin1_03.wav,1.686687,0.509434,27,4.000000,0.064197,1,ok
data/self/2-1-3/speaker02_qing1_03.wav,1.686687,0.433962,23,4.000000,0.071234,1,ok
data/self/2-1-3/speaker02_gao1_03.wav,1.686687,0.188679,10,4.000000,0.078829,0,low_voiced_ratio
data/self/2-1-3/speaker02_kai1_03.wav,1.686687,0.641509,34,4.000000,0.067476,1,ok
data/self/2-1-3/speaker02_chi1_03.wav,1.686687,0.207547,11,4.000000,0.082899,0,low_voiced_ratio
data/self/2-1-3/speaker02_he1_03.wav,1.686687,0.169811,9,4.000000,0.063167,0,low_voiced_ratio
data/self/2-1-3/speaker02_ge1_03.wav,1.686687,0.339623,18,4.000000,0.071427,0,low_voiced_ratio
data/self/2-1-3/speaker02_ku1_03.wav,1.686687,0.320755,17,4.000000,0.051664,0,low_voiced_ratio
data/self/2-1-3/speaker02_di1_03.wav,1.686687,0.226415,12,4.000000,0.088158,0,low_voiced_ratio
data/self/2-1-3/speaker02_dong1_03.wav,1.686687,0.245283,13,4.000000,0.076597,0,low_voiced_ratio
data/self/2-1-3/speaker02_xi1_03.wav,1.686687,0.509434,27,4.000000,0.049137,1,ok
data/self/2-1-3/speaker02_sheng1_03.wav,1.686687,0.622642,33,4.000000,0.079908,1,ok
data/self/2-1-3/speaker02_guang1_03.wav,1.686687,0.509434,27,4.000000,0.084160,1,ok
data/self/2-1-3/speaker02_kong1_03.wav,1.686625,0.452830,24,4.000000,0.058239,1,ok
data/self/2-2-1/speaker02_ma2_01.wav,1.732813,0.309091,17,4.000000,0.060790,0,low_voiced_ratio
data/self/2-2-1/speaker02_cha2_01.wav,1.732813,0.272727,15,4.000000,0.057105,0,low_voiced_ratio
data/self/2-2-1/speaker02_yu2_01.wav,1.732813,0.290909,16,4.000000,0.083885,0,low_voiced_ratio
data/self/2-2-1/speaker02_niu2_01.wav,1.732813,0.290909,16,4.000000,0.080763,0,low_voiced_ratio
data/self/2-2-1/speaker02_ren2_01.wav,1.732813,0.290909,16,4.000000,0.090985,0,low_voiced_ratio
data/self/2-2-1/speaker02_men2_01.wav,1.732813,0.218182,12,4.000000,0.073074,0,low_voiced_ratio
data/self/2-2-1/speaker02_tian2_01.wav,1.732813,0.272727,15,4.000000,0.086469,0,low_voiced_ratio
data/self/2-2-1/speaker02_he2_01.wav,1.732813,0.181818,10,4.000000,0.049505,0,low_voiced_ratio
data/self/2-2-1/speaker02_yun2_01.wav,1.732813,0.781818,43,4.000000,0.073518,1,ok
data/self/2-2-1/speaker02_chuan2_01.wav,1.732813,0.690909,38,4.000000,0.066985,1,ok
data/self/2-2-1/speaker02_yang2_01.wav,1.732813,0.490909,27,4.000000,0.070289,1,ok
data/self/2-2-1/speaker02_chong2_01.wav,1.732813,0.363636,20,4.000000,0.057469,1,ok
data/self/2-2-1/speaker02_ya2_01.wav,1.732813,0.436364,24,4.000000,0.070510,1,ok
data/self/2-2-1/speaker02_qiu2_01.wav,1.732813,0.290909,16,4.000000,0.059637,0,low_voiced_ratio
data/self/2-2-1/speaker02_hong2_01.wav,1.732813,0.345455,19,4.000000,0.048218,0,low_voiced_ratio
data/self/2-2-1/speaker02_bai2_01.wav,1.732813,0.000000,0,0.000000,0.073427,0,low_voiced_ratio
data/self/2-2-1/speaker02_lai2_01.wav,1.732813,0.618182,34,4.000000,0.062275,1,ok
data/self/2-2-1/speaker02_hui2_01.wav,1.732813,0.563636,31,4.000000,0.085583,1,ok
data/self/2-2-1/speaker02_xue2_01.wav,1.732813,0.454545,25,4.000000,0.071667,1,ok
data/self/2-2-1/speaker02_ming2_01.wav,1.732813,0.818182,45,4.000000,0.048733,1,ok
data/self/2-2-1/speaker02_lin2_01.wav,1.732813,0.854545,47,4.000000,0.077167,1,ok
data/self/2-2-1/speaker02_long2_01.wav,1.732813,0.254545,14,4.000000,0.072436,0,low_voiced_ratio
data/self/2-2-1/speaker02_shi2_01.wav,1.732813,0.418182,23,4.000000,0.072090,1,ok
data/self/2-2-1/speaker02_bi2_01.wav,1.732813,0.418182,23,4.000000,0.047323,1,ok
data/self/2-2-1/speaker02_pi2_01.wav,1.732750,0.545455,30,4.000000,0.046448,1,ok
data/self/2-2-1/speaker02_tou2_01.wav,1.732750,0.290909,16,4.000000,0.083632,0,low_voiced_ratio
data/self/2-2-1/speaker02_you2_01.wav,1.732750,0.636364,35,4.000000,0.073926,1,ok
data/self/2-2-1/speaker02_zhu2_01.wav,1.732750,0.200000,11,4.000000,0.072568,0,low_voiced_ratio
data/self/2-2-1/speaker02_lan2_01.wav,1.732750,0.490909,27,4.000000,0.068688,1,ok
data/self/2-2-1/speaker02_qian2_01.wav,1.732750,0.545455,30,4.000000,0.073976,1,ok
data/self/2-2-2/speaker02_ma2_02.wav,2.451312,0.207792,16,4.000000,0.047808,0,duration_too_long
data/self/2-2-2/speaker02_cha2_02.wav,2.451312,0.000000,0,0.000000,0.043089,0,duration_too_long
data/self/2-2-2/speaker02_yu2_02.wav,2.451312,0.194805,15,4.000000,0.064382,0,duration_too_long
data/self/2-2-2/speaker02_niu2_02.wav,2.451312,0.181818,14,4.000000,0.063033,0,duration_too_long
data/self/2-2-2/speaker02_ren2_02.wav,2.451312,0.168831,13,4.000000,0.070573,0,duration_too_long
data/self/2-2-2/speaker02_men2_02.wav,2.451312,0.129870,10,4.000000,0.056373,0,duration_too_long
data/self/2-2-2/speaker02_tian2_02.wav,2.451312,0.194805,15,4.000000,0.067273,0,duration_too_long
data/self/2-2-2/speaker02_he2_02.wav,2.451312,0.129870,10,4.000000,0.039949,0,duration_too_long
data/self/2-2-2/speaker02_yun2_02.wav,2.451312,0.168831,13,4.000000,0.056564,0,duration_too_long
